STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/23/2020,,,0,0,0,,85,53,57
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/24/2020,,,0,0,0,,83,55,58
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/25/2020,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/26/2020,,,0,0,0,,84,60,62
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/27/2020,,,0,0,0,,79,61,62
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/28/2020,,,0.45,0,0,,80,45,65
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/29/2020,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",9/30/2020,,,0.24,0,0,,66,46,54
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/1/2020,,,0,0,0,,67,45,46
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/2/2020,,,0.4,0,0,,78,42,58
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/3/2020,,,0,0,0,,60,41,44
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/4/2020,,,0.21,0,0,,62,42,42
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/5/2020,,,0,0,0,,58,38,48
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/6/2020,,,0,0,0,,67,34,49
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/7/2020,,,0,0,0,,77,48,59
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/8/2020,,,0,0,0,,79,44,44
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/9/2020,,,0,0,0,,72,44,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/10/2020,,,0,0,0,,76,48,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/11/2020,,,0,0,0,,89,52,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/12/2020,,,0,0,0,,82,54,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/13/2020,,,0.1,0,0,,68,38,42
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/14/2020,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/15/2020,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/16/2020,,,0,0,0,,58,32,33
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/17/2020,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/18/2020,,,0.27,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/19/2020,,,0.2,0,0,,54,38,46
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/20/2020,,,0.1,0,0,,53,40,40
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/21/2020,,,0.65,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/22/2020,,,1.74,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/23/2020,,,0.1,0,0,,78,62,66
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/24/2020,,,0.46,0,0,,66,34,35
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/25/2020,,,0.01,0,0,,51,31,40
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/26/2020,,,0.01,0,0,,51,31,40
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/27/2020,,,0,0,0,,40,32,33
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/28/2020,,,0.09,0,0,,38,28,32
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/29/2020,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/30/2020,,,0,0,0,,50,28,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",10/31/2020,,,0,0,0,,50,30,48
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/1/2020,,,0.01,0,0,,60,28,35
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/2/2020,,,0,0,0,,43,25,27
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/3/2020,,,0,0,0,,44,26,38
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/4/2020,,,0,0,0,,70,38,50
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/5/2020,,,0,0,0,,71,49,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/6/2020,,,0,0,0,,72,47,64
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/7/2020,,,0,0,0,,76,50,54
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/8/2020,,,0,0,0,,74,50,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/9/2020,,,0,0,0,,80,54,66
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/10/2020,,,0,0,0,,76,64,66
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/11/2020,,,0.81,0,0,,75,34,37
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/12/2020,,,0,0,0,,48,28,38
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/13/2020,,,0,0,0,,48,28,38
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/14/2020,,,0,0,0,,42,23,28
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/15/2020,,,0.37,0,0,,56,28,41
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/16/2020,,,0,0,0,,44,28,34
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/17/2020,,,0.08,0,0,,50,29,29
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/18/2020,,,0,0,0,,43,28,36
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/19/2020,,,0,0,0,,52,36,48
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/20/2020,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/21/2020,,,0,0,0,,65,39,40
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/22/2020,,,0.01,0,0,,49,37,41
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/23/2020,,,0.02,0,0,,47,29,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/24/2020,,,0.15,0,0,,58,30,42
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/25/2020,,,0.2,0,0,,54,34,44
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/26/2020,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/27/2020,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/28/2020,,,0,0,0,,45,25,26
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/29/2020,,,0.01,0,0,,50,26,36
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",11/30/2020,,,0,0,0,,52,34,38
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/1/2020,,,0,0,0,,38,22,23
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/2/2020,,,0,0,0,,38,22,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/3/2020,,,0,0,0,,42,22,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/4/2020,,,0,0,0,,45,26,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/5/2020,,,0,0,0,,42,30,37
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/6/2020,,,0,0,0,,44,34,38
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/7/2020,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/8/2020,,,0,0,0,,36,31,35
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/9/2020,,,0,0,0,,36,28,29
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/10/2020,,,0,0,0,,50,29,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/11/2020,,,0,0,0,,56,30,42
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/12/2020,,,1.58,0,0,,44,42,42
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/13/2020,,,0.08,0,0,,43,26,28
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/14/2020,,,0,0,0,,40,26,28
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/15/2020,,,0,0,0,,32,20,20
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/16/2020,,,0,0,0,,34,20,28
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/17/2020,,,0,0,0,,38,22,28
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/18/2020,,,0,0,0,,38,22,28
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/19/2020,,,0,0,0,,37,21,37
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/20/2020,,,0,0,0,,47,31,31
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/21/2020,,,0,0,0,,44,29,35
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/22/2020,,,0,0,0,,42,28,36
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/23/2020,,,0,0,0,,44,30,38
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/24/2020,,,0.13,0,0,,59,11,12
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/25/2020,,,0,0,0,,18,6,18
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/26/2020,,,0,0,0,,30,14,22
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/27/2020,,,0,0,0,,35,15,24
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/28/2020,,,0,0,0,,34,14,16
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/29/2020,,,0,0,0,,34,14,16
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/30/2020,,,0.15,1.5,2,,44,16,37
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",12/31/2020,,,0,0,2,,37,21,21
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/1/2021,,,0,0,2,,34,17,29
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/2/2021,,,0.47,0.5,3,,38,28,33
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/3/2021,,,0,0,2,,36,24,32
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/4/2021,,,0,0,2,,32,23,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/5/2021,,,0,0,2,,39,28,29
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/6/2021,,,0,0,1,,42,27,35
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/7/2021,,,0,0,1,,42,20,35
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/8/2021,,,0,0,1,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/9/2021,,,0,0,1,,36,28,28
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/10/2021,,,0,0,1,,38,20,28
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/11/2021,,,0,0,1,,30,20,24
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/12/2021,,,0,0,1,,27,24,26
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/13/2021,,,0,0,1,,38,24,28
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/14/2021,,,0,0,1,,42,28,32
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/15/2021,,,0.17,0.1,1,,41,31,33
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/16/2021,,,0.15,1.5,3,,38,24,33
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/17/2021,,,0.06,0.7,1,,39,28,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/18/2021,,,0.03,0.2,1,,33,24,26
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/19/2021,,,0,0,1,,30,18,24
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/20/2021,,,0.13,0.5,2,,30,11,12
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/21/2021,,,0,0,1,,34,12,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/22/2021,,,0,0,1,,42,12,14
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/23/2021,,,0,0,1,,22,6,8
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/24/2021,,,0.01,0.2,1,,35,5,27
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/25/2021,,,0,0,1,,37,27,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/26/2021,,,0.3,3,4,,32,30,32
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/27/2021,,,0.06,0.7,5,,33,21,23
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/28/2021,,,0,0,4,,28,5,10
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/29/2021,,,0,0,4,,30,8,18
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/30/2021,,,0,0,3,,34,14,26
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",1/31/2021,,,0.69,8,11,,34,26,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/1/2021,,,0.12,1.5,12,,34,24,26
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/2/2021,,,0,0,12,,36,18,23
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/3/2021,,,0,0,9,,42,23,32
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/4/2021,,,0,0,9,,33,14,23
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/5/2021,,,0.35,3.5,13,,38,8,14
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/6/2021,,,0,0,10,,15,1,3
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/7/2021,,,0.14,0.8,11,,8,-11,-8
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/8/2021,,,0,0.1,13,,10,-9,4
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/9/2021,,,0.1,2,15,,14,-2,2
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/10/2021,,,0,0,12,,22,2,10
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/11/2021,,,0.2,0.2,12,,18,3,5
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/12/2021,,,0.01,0.2,12,,22,5,10
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/13/2021,,,0.1,2,15,,23,5,6
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/14/2021,,,0.03,0.8,16,,16,-7,-4
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/15/2021,,,0.8,1,16,,8,-7,3
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/17/2021,2,0.22,,5,17,,22,2,8
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/18/2021,,,0.1,1,18,,24,7,12
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/19/2021,,,0.02,0.2,18,,22,3,7
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/20/2021,,,0,0,17,,30,5,10
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/21/2021,,,0,0,15,,36,3,19
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/22/2021,,,0.2,2,17,,40,19,24
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/23/2021,,,0,0,16,,40,24,39
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/24/2021,,,0,0,14,,53,36,40
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/25/2021,,,0,0,13,,44,18,28
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/26/2021,,,0,0,10,,40,24,26
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/27/2021,,,0.05,0,9,,49,24,35
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",2/28/2021,,,0.06,0,9,,57,34,45
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/1/2021,,,0,0,5,,46,24,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/2/2021,,,0,0,3,,52,15,24
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/3/2021,,,0,0,2,,45,24,43
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/4/2021,,,0,0,0,,60,30,38
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/5/2021,,,0,0,0,,38,22,28
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/6/2021,,,0,0,0,,48,22,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/7/2021,,,0,0,0,,52,22,28
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/8/2021,,,0,0,0,,58,28,47
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/9/2021,,,0,0,0,,66,42,46
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/10/2021,,,0,0,0,,70,44,50
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/11/2021,,,0,0,0,,70,38,46
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/12/2021,,,0,0,0,,64,36,46
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/13/2021,,,0,0,0,,57,28,41
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/14/2021,,,0,0,0,,64,36,46
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/15/2021,,,0,0,0,,54,30,44
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/16/2021,,,0.1,0,0,,44,26,32
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/17/2021,,,0,0,0,,41,31,32
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/18/2021,,,0.65,0,0,,42,32,39
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/19/2021,,,0.1,0,0,,44,34,36
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/20/2021,,,0,0,0,,49,28,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/21/2021,,,0,0,0,,62,28,40
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/22/2021,,,0,0,0,,70,40,46
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/23/2021,,,0,0,0,,63,46,52
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/24/2021,,,0.19,0,0,,68,48,52
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/25/2021,,,0,0,0,,61,43,45
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/26/2021,,,0.1,0,0,,54,34,46
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/27/2021,,,0,0,0,,58,40,48
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/28/2021,,,0.02,0,0,,69,35,40
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/29/2021,,,0,0,0,,48,28,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/30/2021,,,0,0,0,,65,30,50
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",3/31/2021,,,0,0,0,,72,33,36
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/1/2021,,,0,0,0,,66,24,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/2/2021,,,0,0,0,,42,22,30
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/3/2021,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/4/2021,,,0,0,0,,72,40,46
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/5/2021,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/6/2021,,,0,0,0,,80,55,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/7/2021,,,0,0,0,,84,59,63
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/8/2021,,,0.03,0,0,,86,60,62
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/9/2021,,,0.4,0,0,,64,42,48
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/10/2021,,,0.1,0,0,,65,46,62
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/11/2021,,,0.3,0,0,,62,44,47
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/12/2021,,,0.05,0,0,,60,45,54
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/13/2021,,,0,0,0,,66,40,48
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/14/2021,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/15/2021,,,0,0,0,,54,38,48
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/16/2021,,,0,0,0,,59,38,45
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/17/2021,,,0,0,0,,63,35,40
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/18/2021,,,0,0,0,,62,35,40
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/19/2021,,,0,0,0,,70,40,48
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/20/2021,,,0.15,0,0,,54,39,40
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/21/2021,,,0.1,0,0,,44,32,40
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/22/2021,,,0,0,0,,50,34,44
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/23/2021,,,0,0,0,,62,34,48
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/24/2021,,,0,0,0,,66,46,63
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/25/2021,,,0,0,0,,68,44,50
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/26/2021,,,0,0,0,,54,38,44
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/27/2021,,,0,0,0,,80,44,66
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/28/2021,,,0.05,0,0,,90,50,52
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/29/2021,,,0.5,0,0,,58,40,48
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",4/30/2021,,,0.01,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/1/2021,,,0,0,0,,,37,50
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/2/2021,,,0.01,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/3/2021,,,0.12,0,0,,,50,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/4/2021,,,0.12,0,0,,,53,57
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/5/2021,,,0,0,0,,,40,46
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/6/2021,,,0,0,0,,,46,56
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/7/2021,,,0.03,0,0,,,40,50
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/8/2021,,,0,0,0,,,34,43
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/9/2021,,,1.5,0,0,,,37,40
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/10/2021,,,0.2,0,0,,,36,44
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/11/2021,,,0.03,0,0,,,34,43
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/12/2021,,,0,0,0,,,35,47
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/13/2021,,,0,0,0,,,35,46
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/14/2021,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/15/2021,,,0,0,0,,,51,56
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/16/2021,,,,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/17/2021,,,0,0,0,,,48,56
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/18/2021,,,0,0,0,,,56,63
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/19/2021,,,0.09,0,0,,,42,65
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/20/2021,,,,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/21/2021,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/22/2021,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/23/2021,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/24/2021,,,0,0,0,,,59,68
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/25/2021,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/26/2021,,,0.76,0,0,,,64,67
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/27/2021,,,0.04,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/28/2021,,,0.25,0,0,,,44,50
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/29/2021,,,0.5,0,0,,,40,48
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/30/2021,,,0,0,0,,,39,47
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",5/31/2021,,,0,0,0,,,46,62
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/1/2021,,,0.05,0,0,,,48,63
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/2/2021,,,0,0,0,,,47,60
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/3/2021,,,0,0,0,,,,71
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/4/2021,,,0,0,0,,,59,71
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/5/2021,,,0,0,0,,,67,71
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/6/2021,,,0,0,0,,,67,70
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/7/2021,,,0,0,0,,,70,74
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/8/2021,,,,0,0,,,68,72
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/9/2021,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/10/2021,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/11/2021,,,0,0,0,,,66,72
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/12/2021,,,0.07,0,0,,,70,74
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/13/2021,,,3.7,0,0,,,64,70
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/14/2021,,,0,0,0,,,69,81
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/15/2021,,,0,0,0,,,,
USC00115110,"LITTLE RED SCHOOL HOUSE, IL US",6/16/2021,,,0,0,0,,,54,60
